id,name,nick_name,wins,losses,draws,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg
679a9054e2815943,Tomasz Drwal,Gorilla,21,5,1,185.42,92.99,193.04,Orthodox,"Jan 22, 1982",3.29,38,2.26,57,3.55,60,82,0.4
4333a8e70a672eb7,Brogan Walker,The Bear,8,4,0,162.56,56.7,170.18,Switch,"Aug 02, 1988",2.04,30,3.7,47,0.0,0,11,0.0
94070f6544c4b2a5,Rodrigo Ruas,,4,5,1,177.8,83.91,,Orthodox,"Oct 06, 1977",1.28,35,7.0,41,0.0,0,0,0.0
0d7b51c9d2649a6e,Dricus Du Plessis,Stillknocks,23,3,0,185.42,83.91,193.04,Switch,"Jan 14, 1994",6.12,48,4.9,54,2.55,50,50,0.7
9cdd2da1a9104a0b,Macy Chiasson,,11,4,0,180.34,61.23,182.88,Orthodox,"Jul 27, 1991",3.49,46,2.68,45,2.08,35,71,0.4
6c3b2525436cf5d4,Tom Nolan,Big Train,9,1,0,190.5,70.31,185.42,Southpaw,"Mar 08, 2000",5.82,45,4.85,46,0.41,12,66,1.6
6b453bc35a823c3f,Jack Della Maddalena,,18,2,0,180.34,77.11,185.42,Switch,"Sep 10, 1996",6.84,52,4.53,64,0.16,11,69,0.2
22ee260735da0d58,Richard Crunkilton,Cleat,19,4,0,170.18,70.31,,Orthodox,"Nov 25, 1979",1.72,41,1.45,58,4.08,61,65,1.3
a0b91014e9d16a76,Cale Yarbrough,,8,3,0,185.42,83.91,,Orthodox,"Dec 27, 1986",3.16,27,10.0,72,0.0,0,0,0.0
ab8900ae1f1dfd4c,Yoshiyuki Yoshida,Zenko,18,9,0,180.34,77.11,177.8,Southpaw,"May 10, 1974",0.85,36,3.67,36,1.41,28,25,2.8
b0550072e5f0afa7,Yoshihiro Akiyama,,14,6,0,177.8,77.11,190.5,Orthodox,"Jul 29, 1975",3.1,41,3.62,57,2.29,67,92,1.0
5b2d7906aa894274,Mike Massenzio,The Master of Disaster,13,9,0,187.96,83.91,185.42,Southpaw,"Nov 01, 1982",2.08,45,3.59,54,2.74,24,50,1.4
776a58a67665a171,Nad Narimani,Smiler,12,4,0,172.72,65.77,177.8,Orthodox,"Apr 14, 1987",3.33,42,3.0,58,1.92,41,70,0.0
f50d95223751e6ca,Russell Doane,,15,8,0,170.18,61.23,177.8,Orthodox,"Aug 13, 1986",1.75,40,1.68,53,2.11,45,52,0.8
e0c6edcb5b5d0b90,Chepe Mariscal,Machine Gun,18,6,0,170.18,65.77,175.26,Orthodox,"Oct 27, 1992",4.95,56,3.07,51,2.85,39,73,0.2
b4eeac608fc82f88,Yves Jabouin,Tiger,20,11,0,170.18,61.23,172.72,Orthodox,"May 30, 1979",3.06,41,2.93,62,1.94,60,82,0.1
b12fb759e02378de,Gilbert Urbina,The RGV Bad Boy,7,5,0,190.5,77.11,190.5,Orthodox,"Apr 05, 1996",5.57,56,4.62,44,2.86,44,0,0.7
ff2c606c8bc365e3,Josh Rafferty,,9,8,0,182.88,77.11,,Orthodox,"Jan 06, 1981",0.6,33,3.6,50,0.0,0,0,9.0
c933d423ebdbbbdb,John Matua,,1,4,0,187.96,181.44,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
c2299ec916bc7c56,Benoit Saint Denis,God of War,14,3,0,180.34,70.31,185.42,Southpaw,"Dec 18, 1995",5.39,55,4.61,41,4.19,39,70,1.5
e1147d3d2dabe1ce,Robert Whittaker,The Reaper,27,9,0,182.88,83.91,185.42,Orthodox,"Dec 20, 1990",4.39,43,3.36,59,0.73,38,82,0.0
d945aae53e3e54e6,Thiago Moises,,19,9,0,175.26,70.31,177.8,Orthodox,"Mar 23, 1995",2.48,42,4.08,53,1.31,35,52,1.1
34c2b3656f88f7ef,Aaron Phillips,The Dragon,12,5,0,175.26,61.23,180.34,Southpaw,"Aug 05, 1989",1.51,53,3.66,43,0.86,50,44,0.6
a9bcf8717dd12532,Mats Nilsson,,11,4,1,185.42,77.11,,Orthodox,"Dec 05, 1983",2.99,39,5.62,63,3.87,83,44,2.3
7195e2a932686f82,Nick Roehrick,,7,1,0,187.96,92.99,,Orthodox,"Jul 06, 1987",2.31,17,6.92,44,0.0,0,0,0.0
029e1293e609fd74,Abubakar Nurmagomedov,,17,4,1,180.34,77.11,182.88,Orthodox,"Nov 13, 1989",2.78,53,2.61,65,1.25,22,88,0.0
a57cb948c4c70a47,Isaac Dulgarian,The Midwest Choppa,7,1,0,170.18,65.77,180.34,Orthodox,"Jul 04, 1996",3.37,64,1.82,41,5.15,52,0,2.1
be4076c9e8d791e3,Joao Zeferino,The Brazilian Samurai,21,9,0,180.34,77.11,,Orthodox,"Jan 15, 1986",0.83,36,2.6,48,0.5,5,50,1.0
98d961097baaf308,Shane Burgos,Hurricane,15,3,0,180.34,65.77,190.5,Orthodox,"Mar 19, 1991",7.4,52,6.78,56,0.43,44,91,0.4
8d03ce87ca14e778,Francis Ngannou,The Predator,17,3,0,193.04,113.4,210.82,Orthodox,"Sep 05, 1986",2.33,41,2.16,41,0.76,62,71,0.3
c051c2e12d692b8a,Jesus Aguilar,,11,3,0,162.56,56.7,157.48,Orthodox,"Mar 13, 1996",1.73,45,1.1,59,1.83,35,40,1.8
4690d47bf725fd98,Gokhan Saki,The Rebel,1,2,0,182.88,92.99,185.42,Orthodox,"Oct 19, 1983",7.09,58,4.57,53,0.0,0,100,0.0
3e708ce33b6b18e6,Victor Martinez,The Brick,13,6,0,172.72,70.31,177.8,Orthodox,"Jul 17, 1991",7.94,51,7.66,53,0.7,33,80,0.0
bc7d1ad49fcb2d08,Jaqueline Amorim,,10,1,0,160.02,52.16,172.72,Orthodox,"Jun 24, 1995",2.68,53,1.43,64,2.22,37,0,4.8
e0b74df14f52cd15,Mike Brown,,26,9,0,167.64,65.77,177.8,Orthodox,"Sep 08, 1975",2.98,44,2.45,60,3.23,40,66,0.6
285ae0b4a68221f4,JunYong Park,The Iron Turtle,19,6,0,177.8,83.91,185.42,Orthodox,"Feb 27, 1991",4.59,50,3.59,53,1.87,42,57,0.9
3920d0cc288f9b0d,Francisco Prado,,12,4,0,177.8,77.11,175.26,Orthodox,"Jun 16, 2002",4.09,43,4.95,54,0.94,19,50,0.5
f96856f9d69fd7e4,Robert Bryczek,,17,6,0,182.88,83.91,190.5,Orthodox,"Jul 04, 1990",2.13,24,4.47,60,0.0,0,100,0.0
5aedf14771ca82d2,Wilson Reis,,23,10,0,162.56,56.7,165.1,Southpaw,"Jan 06, 1985",1.83,29,3.04,55,5.15,42,47,0.6
ddbe4fa2ea573393,Jimmy Quinlan,Crash,3,1,1,182.88,83.91,,Orthodox,"May 25, 1986",2.08,70,5.94,16,4.46,25,0,0.0
e7ec11096eac0282,Adrian Serrano,,56,29,4,172.72,77.11,,,"Dec 23, 1963",0.0,0,0.0,0,0.0,0,0,0.0
c136b2a8852da5bd,Akbarh Arreola,El Caballero,23,11,1,177.8,70.31,180.34,Southpaw,"Jan 14, 1983",2.32,45,4.01,56,1.07,100,33,0.4
7eaa5e31c2dd86aa,Nick Klein,Blue Collar,6,3,0,185.42,83.91,195.58,Orthodox,"Sep 08, 1995",2.51,56,3.41,39,5.79,35,66,1.9
5c637af9472ae7cc,Jamey-Lyn Horth,,8,2,0,170.18,56.7,167.64,Orthodox,"Mar 30, 1990",3.52,54,2.55,62,1.2,42,76,0.2
8a70ceb3edbe757b,Andrew Craig,Highlight,9,4,0,185.42,77.11,193.04,Orthodox,"Jan 15, 1986",2.39,40,3.01,50,0.53,37,72,0.0
b8aef0faf4ce9b31,Sam Sicilia,,15,8,0,172.72,65.77,170.18,Orthodox,"Feb 01, 1986",2.46,33,3.55,59,1.45,43,70,0.9
1536a25e16fc299b,Anna Elmose,Panda,3,2,0,160.02,52.16,,Orthodox,"Oct 06, 1984",3.68,49,4.64,56,0.0,0,33,0.0
b361180739bed4b0,David Abbott,Tank,10,15,0,182.88,120.2,,Switch,"Apr 26, 1965",1.35,30,3.55,38,1.07,33,66,0.0
199eb7cf6ae90294,Naoki Inoue,,11,1,0,175.26,56.7,180.34,Orthodox,"Jun 14, 1997",3.67,35,3.37,60,0.0,0,60,2.5
fc169c387b4b465d,Raquel Pennington,Rocky,16,10,0,170.18,61.23,170.18,Orthodox,"Sep 05, 1988",4.1,49,3.32,61,0.83,27,62,0.6
5431dccc09118234,Lance Benoist,,7,2,0,180.34,77.11,182.88,Southpaw,"Aug 26, 1988",3.68,51,2.7,56,1.5,33,61,0.0
8cad40a75e5c97f5,Eddie Gordon,Truck,8,4,0,182.88,83.91,193.04,Orthodox,"Jul 22, 1983",2.03,32,2.57,60,1.93,83,63,0.0
db5dc7cb80d7d418,Will Chope,The Kill,34,13,0,193.04,65.77,,Switch,"Sep 08, 1990",4.43,27,9.93,46,0.0,0,0,0.0
7b3503352cd53abb,Westin Wilson,,17,9,0,185.42,65.77,185.42,Southpaw,"Jan 24, 1989",1.68,33,5.72,31,1.68,16,33,8.4
6e9f40c706f91f32,Nate Maness,Mayhem,16,3,0,177.8,56.7,182.88,Orthodox,"Jun 27, 1991",3.14,50,3.88,42,0.68,75,80,0.7
a8d521d913df4e31,Ryan Madigan,,5,3,0,182.88,77.11,,Orthodox,,0.0,0,3.35,47,0.0,0,0,0.0
0e5c4e72237461bb,Bruno Souza,The Tiger,10,3,0,177.8,65.77,177.8,Orthodox,"Mar 07, 1996",3.73,39,5.3,45,0.5,16,60,0.0
ea3ef6206c7907d5,Gideon Ray,,17,15,1,177.8,83.91,,Southpaw,"May 27, 1973",2.08,40,2.58,53,1.49,100,0,0.0
f626118b6da0e020,Bryan Battle,The Butcher,13,2,0,185.42,83.91,195.58,Orthodox,"Sep 21, 1994",5.12,52,4.11,44,0.77,17,53,0.4
990bd63726a577f8,Tim Williams,The South Jersey Strangler,15,5,0,187.96,83.91,193.04,Orthodox,"Jul 03, 1986",3.07,38,3.55,48,1.81,40,100,0.0
0e46690e55a8df75,Timmy Cuamba,Twilight,9,3,0,175.26,65.77,180.34,Orthodox,"Feb 08, 1999",3.12,42,4.3,58,1.11,26,80,0.0
ea7e5bc78d9de658,Makhmud Muradov,,26,8,0,187.96,83.91,190.5,Orthodox,"Feb 08, 1990",4.21,43,2.57,61,3.03,66,77,0.2
d18dbcb0f8e2b55d,Alex Soto,Extremo,8,3,1,172.72,61.23,,Southpaw,"Feb 15, 1984",2.95,25,5.02,59,2.82,30,0,0.0
3b0a516d2921e0d6,Batgerel Danaa,Storm,12,5,0,170.18,61.23,177.8,Orthodox,"Jul 04, 1989",5.38,36,4.21,47,0.52,50,62,0.0
53bb0d40905b87c0,Jay Silva,,10,11,1,187.96,83.91,,Southpaw,,1.13,34,3.07,40,0.0,0,38,1.0
eea0274e153256a0,Ian Loveland,The Barn Owl,18,10,0,172.72,65.77,,Orthodox,"Sep 07, 1983",2.71,40,2.36,64,1.0,37,69,0.3
6d38e41efa47a72d,Jordan Vucenic,The Epidemic,13,4,0,177.8,70.31,185.42,Orthodox,"Mar 02, 1996",2.11,45,1.9,58,0.63,14,44,0.0
97a6bbe6e6566a94,Francisco Trevino,Sitkayan,13,3,0,175.26,70.31,177.8,Orthodox,"Dec 17, 1981",2.65,42,2.42,64,0.97,22,41,0.0
c5ccd878231c5407,Ramon Taveras,The Savage,10,3,0,172.72,61.23,177.8,Southpaw,"Jan 09, 1994",4.62,44,7.41,57,0.0,0,100,0.0
b6e6c3b1dcaae0a1,Will Brooks,Ill,18,4,0,177.8,70.31,182.88,Orthodox,"Oct 08, 1986",4.26,59,2.54,56,2.08,51,82,0.3
cbf1c7ba5408a66f,Salim Touahri,Grizzly,10,4,0,177.8,77.11,182.88,Orthodox,"Sep 28, 1989",2.6,46,2.87,58,0.0,0,83,0.0
88a9bc81271ccd89,Vinny Magalhaes,Pezao,14,9,0,190.5,92.99,190.5,Orthodox,"Jul 02, 1984",2.14,24,3.97,68,1.55,44,66,0.8
b0bd0c5425668b8f,Henrique da Silva,Frankenstein,14,5,0,190.5,92.99,193.04,Orthodox,"Sep 01, 1989",3.89,60,5.28,40,0.25,14,22,0.2
91186547a7f3f758,Ricardo Almeida,Big Dog,13,5,0,182.88,77.11,187.96,Orthodox,"Nov 29, 1976",2.02,49,1.2,61,3.74,38,31,1.2
8b260672a21d1fd6,John Cofer,The Potter,8,4,0,175.26,70.31,,Southpaw,"Apr 29, 1984",2.73,41,3.43,62,1.22,50,64,0.0
28d421729451c8ca,Carlos Leal,The Lion,22,7,0,180.34,77.11,187.96,Orthodox,"May 04, 1994",9.57,50,7.61,53,0.75,25,90,0.0
08e908ed6d18d6a0,Myles Jury,Fury,17,4,0,177.8,65.77,185.42,Orthodox,"Oct 31, 1988",2.94,42,2.16,66,2.16,55,50,0.3
e56df3c1d8b4b1cc,Homer Moore,The Rock,26,9,2,177.8,92.99,,Orthodox,"Nov 27, 1971",0.68,50,0.68,0,5.07,66,0,0.0
c96d9178c9ed9e62,Tim Elliott,,22,13,1,170.18,56.7,167.64,Southpaw,"Dec 24, 1986",3.39,44,2.66,56,3.73,47,59,1.0
c68c68efaa5ca6ef,Chidi Njokuani,Bang Bang,25,11,0,190.5,77.11,203.2,Orthodox,"Dec 31, 1988",4.72,62,2.64,57,0.0,0,73,0.2
20bcc9966affb19c,Jake O'Brien,Irish,15,4,0,190.5,92.99,193.04,Orthodox,"Sep 25, 1984",1.31,31,1.92,69,6.39,54,25,0.2
5b2325cd70dbe2ea,Talita Bernardo,,6,4,0,162.56,61.23,172.72,Orthodox,"Mar 04, 1987",3.12,42,4.04,55,1.62,22,28,0.5
b6c37948cb226e8c,Benardo Sopaj,Lion King,12,3,0,167.64,61.23,167.64,Orthodox,"Sep 25, 2000",4.24,56,4.88,49,2.53,71,76,0.0
16af2d5a6f28bee2,Quinn Mulhern,,18,4,0,190.5,70.31,,Orthodox,"Sep 20, 1984",1.48,28,2.09,51,1.36,20,33,0.0
706f8e2b34e8e18b,Anton Kuivanen,,24,10,0,172.72,70.31,182.88,Orthodox,"May 01, 1984",2.27,38,1.63,67,1.2,100,71,0.4
4565d435005319c0,Minoki Ichihara,,0,1,0,170.18,80.74,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
681399317dbf4701,Uros Medic,The Doctor,11,3,0,185.42,77.11,180.34,Southpaw,"Apr 25, 1993",5.47,60,3.5,56,0.36,50,55,0.0
9c65736747ca92ec,Leonardo Santos,,18,7,1,182.88,70.31,190.5,Orthodox,"Feb 05, 1980",2.82,46,3.4,54,0.88,25,86,0.2
2f181c0467965b98,Brendan Allen,All In,25,7,0,187.96,83.91,190.5,Orthodox,"Dec 28, 1995",3.85,53,3.96,47,1.65,41,56,1.2
5e4eec08896c9423,Corey Anderson,Overtime,14,5,0,190.5,92.99,200.66,Orthodox,"Sep 22, 1989",4.43,46,2.22,59,4.89,50,83,0.0
d81ac739417d7f53,Jake Ellenberger,The Juggernaut,31,15,0,175.26,77.11,180.34,Orthodox,"Mar 28, 1985",2.47,39,2.83,60,2.04,47,86,0.4
5cdf5339728f580d,Felipe dos Santos,Lipe Detona,8,3,0,170.18,56.7,177.8,Orthodox,"Sep 11, 2000",3.75,39,3.8,41,0.0,0,20,0.5
3bb2dc8e87b10a46,David Zawada,Sagat,17,7,0,182.88,77.11,190.5,Orthodox,"Aug 01, 1990",3.84,41,4.54,55,0.97,33,57,1.7
4130a743d9d22163,Alan Belcher,The Talent,18,8,0,187.96,83.91,190.5,Orthodox,"Apr 24, 1984",2.7,41,3.1,59,0.44,26,55,0.9
5140122c3eecd307,Daichi Abe,,6,2,0,180.34,77.11,180.34,Orthodox,"Nov 27, 1991",3.8,33,4.49,56,0.33,50,0,0.0
8f2deefe8c5dfb5d,Alberto Uda,,12,2,0,190.5,83.91,,Orthodox,"Aug 08, 1984",1.79,52,3.49,45,2.83,50,66,0.0
4a07b1988477502c,Seokhyeon Ko,The Korean Tyson,12,2,0,177.8,77.11,180.34,Southpaw,"Sep 24, 1993",2.9,52,2.0,59,4.0,53,75,0.5
e90a2f22417af68e,Azamat Murzakanov,The Professional,15,0,0,177.8,92.99,180.34,Southpaw,"Apr 12, 1989",4.93,57,2.86,61,0.58,15,83,0.0
cda1099995b46cc2,Genaro Valdez,Rayadito,10,3,0,175.26,70.31,182.88,Orthodox,"Jan 16, 1992",4.08,30,7.16,48,1.54,44,36,0.4
c6d8ae3b016d5ad5,Joe Veres,,4,3,0,170.18,70.31,,Orthodox,"Nov 09, 1977",0.0,0,5.55,27,0.0,0,0,0.0
ed9d8ee3a4239b1c,Sage Northcutt,Super,11,2,0,182.88,77.11,180.34,Orthodox,"Mar 01, 1996",3.58,52,1.96,58,1.81,34,41,0.6
a2d342ffc83913ed,Nathan Fletcher,,9,3,0,170.18,61.23,177.8,Orthodox,"Jan 03, 1998",3.41,59,2.16,57,3.37,38,50,0.7
86dfed7cc24a9fa7,Matt Serra,The Terra,11,7,0,167.64,77.11,172.72,Orthodox,"Jun 02, 1974",1.98,39,2.64,46,2.05,20,38,0.9
54ed8dc6f8c31207,Gilbert Smith,,12,6,0,175.26,83.91,,Southpaw,"Oct 19, 1981",1.09,41,2.73,35,3.51,60,0,1.2
d34636a85f0f4c90,Motonobu Tezuka,,28,12,7,170.18,61.23,,Southpaw,"Aug 29, 1987",0.87,23,2.8,51,1.5,11,0,0.5
a54660deb6a8489c,Muin Gafurov,Tajik,20,6,0,170.18,61.23,172.72,Orthodox,"May 17, 1996",2.89,45,2.21,52,1.47,26,70,0.0
27b164b0d1833df0,Kalindra Faria,,18,8,1,170.18,56.7,,Switch,"Jul 23, 1986",2.23,56,1.44,45,1.31,66,20,0.7
abb68e3c7ca128f2,Julia Polastri,Psycho,13,5,0,157.48,52.16,160.02,Orthodox,"Mar 05, 1998",5.62,55,5.37,56,0.87,80,58,0.4
19a8cce18a1cef9e,James Head,,9,4,0,185.42,77.11,185.42,Orthodox,"Feb 09, 1984",2.75,48,3.11,49,0.41,100,66,0.8
fc60ecf0671b9489,Chris Holdsworth,,6,0,0,180.34,61.23,,,"Oct 24, 1987",1.85,29,1.94,58,3.38,62,100,2.0
5cafbc97dba2e797,Robert McDaniel,Bubba,28,10,0,190.5,83.91,190.5,Southpaw,"May 03, 1983",1.64,44,1.98,56,0.93,50,50,1.4
da0995f19b749cfa,Mark Madsen,The Olympian,12,2,0,172.72,70.31,182.88,Orthodox,"Sep 23, 1984",3.56,49,3.97,52,2.86,66,62,0.0
4959f10a62f3fec3,Cheyanne Vlismas,The Warrior Princess,7,3,0,160.02,52.16,160.02,Switch,"Jun 25, 1995",4.93,50,2.57,64,0.25,33,66,0.2
ac7c765882f2c68c,Elise Reed,,8,5,0,160.02,52.16,160.02,Orthodox,"Dec 05, 1992",3.41,53,3.26,51,0.46,60,53,0.0
2816ced060a21be3,Nick Hein,Sergeant,14,5,0,167.64,70.31,167.64,Southpaw,"Apr 24, 1984",2.65,35,3.61,59,0.86,33,83,0.0
2937cb502dda0808,Anistavio Medeiros,Gasparzinho,19,10,0,167.64,65.77,,Orthodox,"May 01, 1988",3.64,44,5.0,47,0.0,0,0,0.0
977081bc01197656,Scott Ferrozzo,The Pitbull,4,2,0,180.34,146.51,,Orthodox,"Apr 26, 1965",0.0,0,0.0,0,0.0,0,0,0.0
0fd5f4b838e890cc,Said Nurmagomedov,,18,5,0,172.72,61.23,177.8,Orthodox,"Apr 05, 1992",3.08,48,2.05,55,0.86,15,63,1.1
519e4fe37ce9ff75,Drew Dober,,27,15,0,172.72,70.31,177.8,Southpaw,"Oct 19, 1988",4.36,40,4.33,51,0.66,17,56,0.1
05b43e0ead3df345,Kailin Curran,,4,5,0,162.56,52.16,165.1,Orthodox,"Apr 11, 1991",3.89,43,4.75,53,2.0,57,61,0.6
49e96ff8ab781589,Tyson Pedro,,10,5,0,190.5,92.99,200.66,Orthodox,"Sep 17, 1991",2.9,59,2.39,56,0.76,30,50,0.8
89b8d1bf1ff09d1d,Tim Credeur,,12,4,0,190.5,83.91,190.5,Orthodox,"Jul 09, 1977",3.59,30,3.13,57,0.41,100,50,3.3
9cd047a828dd7515,KB Bhullar,The Bengal,8,2,0,193.04,83.91,198.12,Switch,"Oct 12, 1991",4.31,49,5.39,45,0.0,0,0,0.0
cd7bafbeee1f29a0,War Machine,,14,5,0,180.34,77.11,,Orthodox,"Nov 30, 1981",2.32,60,3.17,43,1.16,50,40,0.0
87f3bbf52e6c9dc9,Daniel Spohn,Dragon,15,6,0,193.04,92.99,200.66,Southpaw,"Oct 12, 1984",2.42,49,1.6,53,0.0,0,28,2.5
2620f3eb21c79614,Scott Adams,,8,1,0,182.88,102.06,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0
ca2efc9d7d523c43,Shawn Jordan,The Savage,19,8,0,182.88,117.93,190.5,Southpaw,"Oct 21, 1984",2.87,50,3.3,47,1.97,38,76,0.1
399afbabc02376b5,Tom Aspinall,,15,3,0,195.58,116.12,198.12,Orthodox,"Apr 11, 1993",8.07,67,2.89,65,3.27,100,100,1.6
f046d724d2a84ac5,Desmond Green,The Predator,23,8,0,177.8,70.31,185.42,Southpaw,"Oct 11, 1989",3.7,46,2.51,69,1.62,50,75,0.0
a36556bb1565e32d,Joe Proctor,,11,5,0,177.8,70.31,182.88,Orthodox,"Aug 10, 1985",3.39,36,3.93,59,0.0,0,70,1.8
b2a78df161bd67f9,Gauge Young,Gee Money,9,3,0,175.26,70.31,177.8,Orthodox,"Jul 14, 2000",4.83,48,6.53,44,0.0,0,64,0.0
dbac0a413af64bbe,Felipe Colares,Cabocao,10,4,0,172.72,65.77,175.26,Orthodox,"Mar 31, 1994",2.17,45,4.65,36,1.88,24,43,0.5
d8d7b24d276c8cb0,Albert Cheng,,7,4,0,180.34,77.11,,Orthodox,"Feb 07, 1985",1.0,41,2.6,71,0.0,0,0,0.0
9123c54d0a2b72dd,Christian Colombo,,8,3,1,195.58,120.2,,Orthodox,"Jul 01, 1980",2.76,44,4.02,42,0.0,0,33,0.0
b69f24c500d783e7,Francimar Barroso,Bodao,19,7,0,185.42,92.99,190.5,Orthodox,"Feb 28, 1980",2.77,52,3.07,59,2.22,24,83,0.0
172c2135e70f87b7,Luke Barnatt,The Bigslow,13,4,0,198.12,83.91,195.58,Orthodox,"Apr 13, 1988",4.43,36,3.87,59,0.63,42,63,0.4
daf1b84aebd6602b,Roger Huerta,El Matador,23,9,1,175.26,70.31,177.8,Orthodox,"May 20, 1983",3.64,36,2.33,56,2.13,46,52,0.5
6e0e977beb909837,Sung Bin Jo,Korean Falcon,9,1,0,182.88,65.77,182.88,Orthodox,"Jul 17, 1992",1.4,33,2.67,51,1.0,33,83,1.0
4f4dac51adc1af4f,Diego Saraiva,The Octopus,22,20,1,167.64,70.31,,Orthodox,"Apr 23, 1982",1.64,32,3.58,62,1.33,40,0,0.7
b1f21ce050035d58,Andre Lima,Mascote,11,0,0,170.18,56.7,170.18,Orthodox,"Feb 04, 1999",4.06,60,2.49,57,1.36,75,75,1.1
ca43de99b07b6b40,Josh Fremd,,11,6,0,193.04,83.91,193.04,Orthodox,"Jan 15, 1994",2.52,44,2.23,47,0.66,25,30,1.1
3fa7688bfe48a493,Yoshinori Horie,,8,2,0,172.72,65.77,177.8,Orthodox,"May 10, 1995",2.76,49,5.65,48,0.0,0,0,0.0
01b39decaf0abf6a,Benji Radach,Razor,21,7,0,177.8,83.91,,Orthodox,"Apr 05, 1979",2.62,49,2.31,51,1.06,41,71,0.4
6e02c318762f52f1,Alberta Cerra Leon,,0,1,0,172.72,107.95,,,,0.0,0,0.0,0,0.0,0,0,0.0
c10eb2f12c489f6d,Tim Gorman,The Psycho,9,4,0,165.1,61.23,,Southpaw,"Apr 29, 1983",2.73,31,5.57,46,1.0,9,33,0.0
4d8fa64202cee4c1,Jalin Turner,The Tarantula,14,9,0,190.5,70.31,195.58,Southpaw,"May 18, 1995",5.53,48,4.55,41,0.77,55,75,1.1
472f6f6e6d962f40,Barb Honchak,Little Warrior,10,4,0,162.56,56.7,165.1,Orthodox,"Aug 30, 1979",4.04,30,4.67,66,0.0,0,0,1.3
ab943cd2c3c17825,Marcos Rogerio de Lima,Pezao,22,10,1,185.42,114.76,190.5,Orthodox,"Jun 25, 1985",3.7,57,2.9,51,1.4,45,59,0.5
2cd428e9606856fd,Jairzinho Rozenstruik,Bigi Boy,15,6,0,187.96,109.77,198.12,Orthodox,"Mar 17, 1988",3.48,48,2.63,52,0.0,0,72,0.0
a683f9ddb70aa4bd,Sean Daugherty,,0,2,0,182.88,79.38,,,"Dec 04, 1975",0.0,0,0.0,0,0.0,0,0,0.0
32c03df3c9760069,Wendell Oliveira Marques,The Machine,29,10,0,177.8,77.11,,Orthodox,"Jun 01, 1983",3.77,47,4.4,47,0.0,0,100,0.0
2526be54e6a0e62a,Denys Bondar,Psycho,14,5,0,167.64,56.7,175.26,Orthodox,"Jun 27, 1992",4.59,50,5.16,56,3.99,58,62,0.0
36df8e119aec6175,Sarah Kaufman,,18,4,0,165.1,61.23,167.64,Orthodox,"Sep 20, 1985",6.65,46,4.0,62,0.38,57,81,0.0
fe5ca7ef93c3f6a7,Roger Zapata,Viva,4,2,0,180.34,77.11,,Southpaw,"May 09, 1986",2.6,51,2.13,36,0.0,0,81,1.4
9f1641c08cf8fbe2,Shannon Gugerty,,15,7,0,177.8,70.31,180.34,Orthodox,"Dec 30, 1981",1.25,39,1.88,58,2.13,27,50,3.4
1d1b85389a05df69,Chris Tickle,BadBoy,9,9,0,175.26,70.31,,,"Feb 01, 1982",1.07,40,1.13,43,1.0,25,20,2.0
de3ed2e152520c8d,Cal Worsham,,13,10,0,180.34,104.33,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
20bccc9bb4ceb23e,Melquizael Costa,Melk Cauthy,24,7,0,177.8,65.77,180.34,Southpaw,"Sep 14, 1996",4.44,49,3.09,54,1.96,38,58,1.2
67f272324a030d00,Misha Cirkunov,,15,9,0,190.5,92.99,195.58,Orthodox,"Feb 27, 1987",3.86,51,3.06,57,4.15,39,76,1.7
473ce3aa581251a2,Dan Hardy,The Outlaw,25,10,0,182.88,77.11,187.96,Orthodox,"May 17, 1982",2.46,35,3.44,51,0.73,35,35,0.4
92437c6775b3f7d1,John Moraga,,19,7,0,167.64,56.7,167.64,Orthodox,"Mar 20, 1984",2.57,43,2.55,56,0.62,23,44,1.1
a68575214ecad140,SeungWoo Choi,Sting,11,8,0,182.88,65.77,187.96,Orthodox,"Nov 03, 1992",3.56,38,3.16,47,0.83,54,70,0.0
a08d909a5be6f410,Eliot Marshall,Fire,10,4,0,187.96,92.99,195.58,Orthodox,"Jul 07, 1980",1.93,27,2.39,67,0.47,33,79,0.9
7026eca45f65377b,Jared Gordon,Flash,21,7,0,175.26,70.31,172.72,Orthodox,"Sep 06, 1988",5.67,55,3.91,56,1.83,32,62,0.0
1b35af4d1529adf6,Stephanie Luciano,Rondinha,6,2,1,167.64,52.16,165.1,Orthodox,"Dec 16, 1999",5.36,41,3.38,61,0.67,66,80,0.0
4604ab1de9058474,Mark Robinson,White Rhino,1,0,0,182.88,120.2,,Orthodox,,0.0,0,5.8,13,0.0,0,0,0.0
44aa652b181bcf68,Marcelo Aguiar,,2,3,1,177.8,77.11,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
19b7738321cfae42,Mallory Martin,,7,5,0,162.56,52.16,160.02,Orthodox,"Jan 29, 1994",4.42,48,6.64,55,2.28,43,25,0.3
148bb103cfbf123e,Toshiomi Kazama,,11,5,0,170.18,61.23,175.26,Orthodox,"May 15, 1997",1.49,53,4.56,38,1.94,16,66,1.0
